x,y,z,timestamp
-186.67570470466086,56.7531999805212,-161.50042768657647,2026-01-29T14:56:05.797Z
-186.67570470466086,57.00133597911215,-161.50042768657647,2026-01-29T14:56:05.848Z
-186.67570470466086,57.166109260938214,-161.50042768657647,2026-01-29T14:56:05.899Z
-186.67570470466086,57.24918707874468,-161.50042768657647,2026-01-29T14:56:05.949Z
-186.67570470466086,57.17675927506424,-161.50042768657647,2026-01-29T14:56:06.050Z
-186.67570470466086,57.024424088213685,-161.50042768657647,2026-01-29T14:56:06.101Z
-186.67570470466086,56.7967356006687,-161.50042768657647,2026-01-29T14:56:06.101Z
-186.67570470466086,56.495200877005914,-161.50042768657647,2026-01-29T14:56:06.153Z
-186.67570470466086,56.121296840539195,-161.50042768657647,2026-01-29T14:56:06.202Z
-186.67570470466086,56,-161.50042768657647,2026-01-29T14:56:06.253Z
-186.67570470466086,56.41999998688698,-161.50042768657647,2026-01-29T14:56:06.304Z
-186.67570470466086,56.7531999805212,-161.50042768657647,2026-01-29T14:56:06.355Z
-186.67570470466086,57.00133597911215,-161.50042768657647,2026-01-29T14:56:06.405Z
-186.67570470466086,57.166109260938214,-161.50042768657647,2026-01-29T14:56:06.456Z
-186.67570470466086,57.24918707874468,-161.50042768657647,2026-01-29T14:56:06.507Z
-186.67570470466086,57.17675927506424,-161.50042768657647,2026-01-29T14:56:06.608Z
-186.67570470466086,57.024424088213685,-161.50042768657647,2026-01-29T14:56:06.659Z
-186.67570470466086,56.7967356006687,-161.50042768657647,2026-01-29T14:56:06.710Z
-186.67570470466086,56.495200877005914,-161.50042768657647,2026-01-29T14:56:06.761Z
-186.67570470466086,56.121296840539195,-161.50042768657647,2026-01-29T14:56:06.811Z
-186.67570470466086,56,-161.50042768657647,2026-01-29T14:56:06.862Z
-186.67570470466086,56.41999998688698,-161.50042768657647,2026-01-29T14:56:06.913Z
-186.67570470466086,56.7531999805212,-161.50042768657647,2026-01-29T14:56:06.963Z
-186.67570470466086,57.00133597911215,-161.50042768657647,2026-01-29T14:56:07.014Z
-186.67570470466086,57.166109260938214,-161.50042768657647,2026-01-29T14:56:07.066Z
-186.67570470466086,57.24918707874468,-161.50042768657647,2026-01-29T14:56:07.117Z
-186.67570470466086,57.17675927506424,-161.50042768657647,2026-01-29T14:56:07.219Z
-186.67570470466086,57.024424088213685,-161.50042768657647,2026-01-29T14:56:07.270Z
-186.67570470466086,56.7967356006687,-161.50042768657647,2026-01-29T14:56:07.321Z
-186.67570470466086,56.495200877005914,-161.50042768657647,2026-01-29T14:56:07.371Z
-186.67570470466086,56.121296840539195,-161.50042768657647,2026-01-29T14:56:07.422Z
-186.67570470466086,56,-161.50042768657647,2026-01-29T14:56:07.474Z
-186.67570470466086,56.41999998688698,-161.50042768657647,2026-01-29T14:56:07.525Z
-186.67570470466086,56.7531999805212,-161.50042768657647,2026-01-29T14:56:07.576Z
-186.67570470466086,57.00133597911215,-161.50042768657647,2026-01-29T14:56:07.627Z
-186.67570470466086,57.166109260938214,-161.50042768657647,2026-01-29T14:56:07.678Z
-186.67570470466086,57.24918707874468,-161.50042768657647,2026-01-29T14:56:07.729Z
-186.67570470466086,57.17675927506424,-161.50042768657647,2026-01-29T14:56:07.831Z
-186.67570470466086,57.024424088213685,-161.50042768657647,2026-01-29T14:56:07.882Z
-186.67570470466086,56.7967356006687,-161.50042768657647,2026-01-29T14:56:07.933Z
-186.67570470466086,56.495200877005914,-161.50042768657647,2026-01-29T14:56:07.984Z
-186.67570470466086,56.121296840539195,-161.50042768657647,2026-01-29T14:56:08.069Z
-186.67570470466086,56,-161.50042768657647,2026-01-29T14:56:08.085Z
-186.67570470466086,56.41999998688698,-161.50042768657647,2026-01-29T14:56:08.187Z
-186.67570470466086,56.7531999805212,-161.50042768657647,2026-01-29T14:56:08.239Z
-186.67570470466086,57.00133597911215,-161.50042768657647,2026-01-29T14:56:08.288Z
-186.67570470466086,57.166109260938214,-161.50042768657647,2026-01-29T14:56:08.339Z
-186.67570470466086,57.24918707874468,-161.50042768657647,2026-01-29T14:56:08.391Z
-186.67570470466086,57.17675927506424,-161.50042768657647,2026-01-29T14:56:08.492Z
-186.67570470466086,57.024424088213685,-161.50042768657647,2026-01-29T14:56:08.543Z
-186.67570470466086,56.7967356006687,-161.50042768657647,2026-01-29T14:56:08.594Z
-186.67570470466086,56.495200877005914,-161.50042768657647,2026-01-29T14:56:08.645Z
-186.67570470466086,56.121296840539195,-161.50042768657647,2026-01-29T14:56:08.696Z
-186.67570470466086,56,-161.50042768657647,2026-01-29T14:56:08.747Z
-186.67570470466086,56.41999998688698,-161.50042768657647,2026-01-29T14:56:08.798Z
-186.67570470466086,56.7531999805212,-161.50042768657647,2026-01-29T14:56:08.852Z
-186.67570470466086,57.00133597911215,-161.50042768657647,2026-01-29T14:56:08.852Z
-186.67570470466086,57.166109260938214,-161.50042768657647,2026-01-29T14:56:08.904Z
-186.67570470466086,57.24918707874468,-161.50042768657647,2026-01-29T14:56:08.955Z
-186.67570470466086,57.17675927506424,-161.50042768657647,2026-01-29T14:56:09.055Z
-186.67570470466086,57.024424088213685,-161.50042768657647,2026-01-29T14:56:09.107Z
-186.67570470466086,56.7967356006687,-161.50042768657647,2026-01-29T14:56:09.157Z
-186.67570470466086,56.495200877005914,-161.50042768657647,2026-01-29T14:56:09.207Z
-186.67570470466086,56.121296840539195,-161.50042768657647,2026-01-29T14:56:09.257Z
-186.67570470466086,56,-161.50042768657647,2026-01-29T14:56:09.307Z
-186.67570470466086,56.41999998688698,-161.50042768657647,2026-01-29T14:56:09.359Z
-186.67570470466086,56.7531999805212,-161.50042768657647,2026-01-29T14:56:09.410Z
-186.67570470466086,57.00133597911215,-161.50042768657647,2026-01-29T14:56:09.460Z
-186.67570470466086,57.166109260938214,-161.50042768657647,2026-01-29T14:56:09.511Z
-186.67570470466086,57.24918707874468,-161.50042768657647,2026-01-29T14:56:09.562Z
-186.67570470466086,57.17675927506424,-161.50042768657647,2026-01-29T14:56:09.664Z
-186.67570470466086,57.024424088213685,-161.50042768657647,2026-01-29T14:56:09.715Z
-186.67570470466086,56.7967356006687,-161.50042768657647,2026-01-29T14:56:09.765Z
-186.67570470466086,56.495200877005914,-161.50042768657647,2026-01-29T14:56:09.815Z
-186.67570470466086,56.121296840539195,-161.50042768657647,2026-01-29T14:56:09.865Z
-186.67570470466086,56,-161.50042768657647,2026-01-29T14:56:09.916Z
-186.67570470466086,56.41999998688698,-161.50042768657647,2026-01-29T14:56:09.967Z
-186.67570470466086,56.7531999805212,-161.50042768657647,2026-01-29T14:56:10.017Z
-186.67570470466086,57.00133597911215,-161.50042768657647,2026-01-29T14:56:10.069Z
-186.67570470466086,57.166109260938214,-161.50042768657647,2026-01-29T14:56:10.120Z
-186.67570470466086,57.24918707874468,-161.50042768657647,2026-01-29T14:56:10.172Z
-186.67570470466086,57.17675927506424,-161.50042768657647,2026-01-29T14:56:10.272Z
-186.67570470466086,57.024424088213685,-161.50042768657647,2026-01-29T14:56:10.323Z
-186.67570470466086,56.7967356006687,-161.50042768657647,2026-01-29T14:56:10.375Z
-186.67570470466086,56.495200877005914,-161.50042768657647,2026-01-29T14:56:10.426Z
-186.67570470466086,56.121296840539195,-161.50042768657647,2026-01-29T14:56:10.476Z
-186.67570470466086,56,-161.50042768657647,2026-01-29T14:56:10.527Z
-186.67570470466086,56.41999998688698,-161.50042768657647,2026-01-29T14:56:10.578Z
-186.67570470466086,56.7531999805212,-161.50042768657647,2026-01-29T14:56:10.629Z
-186.67570470466086,57.00133597911215,-161.50042768657647,2026-01-29T14:56:10.680Z
-186.67570470466086,57.166109260938214,-161.50042768657647,2026-01-29T14:56:10.730Z
-186.67570470466086,57.24918707874468,-161.50042768657647,2026-01-29T14:56:10.780Z
-186.67570470466086,57.17675927506424,-161.50042768657647,2026-01-29T14:56:10.882Z
-186.67570470466086,57.024424088213685,-161.50042768657647,2026-01-29T14:56:10.933Z
-186.67570470466086,56.7967356006687,-161.50042768657647,2026-01-29T14:56:10.984Z
-186.67570470466086,56.495200877005914,-161.50042768657647,2026-01-29T14:56:11.034Z
-186.67570470466086,56.121296840539195,-161.50042768657647,2026-01-29T14:56:11.086Z
-186.67570470466086,56,-161.50042768657647,2026-01-29T14:56:11.137Z
-186.67570470466086,56.41999998688698,-161.50042768657647,2026-01-29T14:56:11.188Z
-186.67570470466086,56.7531999805212,-161.50042768657647,2026-01-29T14:56:11.238Z
-186.67570470466086,57.00133597911215,-161.50042768657647,2026-01-29T14:56:11.289Z
-186.67570470466086,57.166109260938214,-161.50042768657647,2026-01-29T14:56:11.340Z
-186.67570470466086,57.24918707874468,-161.50042768657647,2026-01-29T14:56:11.391Z
-186.67570470466086,57.17675927506424,-161.50042768657647,2026-01-29T14:56:11.493Z
-186.67570470466086,57.024424088213685,-161.50042768657647,2026-01-29T14:56:11.544Z
-186.67570470466086,56.7967356006687,-161.50042768657647,2026-01-29T14:56:11.595Z
-186.67570470466086,56.495200877005914,-161.50042768657647,2026-01-29T14:56:11.646Z
-186.67570470466086,56.121296840539195,-161.50042768657647,2026-01-29T14:56:11.697Z
-186.67570470466086,56,-161.50042768657647,2026-01-29T14:56:11.748Z
-186.67570470466086,56.41999998688698,-161.50042768657647,2026-01-29T14:56:11.799Z
-186.67570470466086,56.7531999805212,-161.50042768657647,2026-01-29T14:56:11.850Z
-186.67570470466086,57.00133597911215,-161.50042768657647,2026-01-29T14:56:11.902Z
-186.67570470466086,57.166109260938214,-161.50042768657647,2026-01-29T14:56:11.902Z
-186.67570470466086,57.24918707874468,-161.50042768657647,2026-01-29T14:56:11.951Z
-186.67570470466086,57.17675927506424,-161.50042768657647,2026-01-29T14:56:12.053Z
-186.67570470466086,57.024424088213685,-161.50042768657647,2026-01-29T14:56:12.104Z
-186.67570470466086,56.7967356006687,-161.50042768657647,2026-01-29T14:56:12.155Z
-186.67570470466086,56.495200877005914,-161.50042768657647,2026-01-29T14:56:12.205Z
-186.67570470466086,56.121296840539195,-161.50042768657647,2026-01-29T14:56:12.255Z
-186.67570470466086,56,-161.50042768657647,2026-01-29T14:56:12.305Z
-186.67570470466086,56.41999998688698,-161.50042768657647,2026-01-29T14:56:12.356Z
-186.67570470466086,56.7531999805212,-161.50042768657647,2026-01-29T14:56:12.406Z
-186.67570470466086,57.00133597911215,-161.50042768657647,2026-01-29T14:56:12.457Z
-186.67570470466086,57.166109260938214,-161.50042768657647,2026-01-29T14:56:12.508Z
-186.67570470466086,57.24918707874468,-161.50042768657647,2026-01-29T14:56:12.558Z
-186.67570470466086,57.17675927506424,-161.50042768657647,2026-01-29T14:56:12.660Z
-186.67570470466086,57.024424088213685,-161.50042768657647,2026-01-29T14:56:12.711Z
-186.67570470466086,56.7967356006687,-161.50042768657647,2026-01-29T14:56:12.762Z
-186.67570470466086,56.495200877005914,-161.50042768657647,2026-01-29T14:56:12.813Z
-186.67570470466086,56.121296840539195,-161.50042768657647,2026-01-29T14:56:12.864Z
-186.67570470466086,56,-161.50042768657647,2026-01-29T14:56:12.915Z
-186.67570470466086,56.41999998688698,-161.50042768657647,2026-01-29T14:56:12.965Z
-186.67570470466086,56.7531999805212,-161.50042768657647,2026-01-29T14:56:13.016Z
-186.67570470466086,57.00133597911215,-161.50042768657647,2026-01-29T14:56:13.067Z
-186.67570470466086,57.166109260938214,-161.50042768657647,2026-01-29T14:56:13.149Z
-186.67570470466086,57.24918707874468,-161.50042768657647,2026-01-29T14:56:13.168Z
-186.67570470466086,57.17675927506424,-161.50042768657647,2026-01-29T14:56:13.284Z
-186.67570470466086,57.024424088213685,-161.50042768657647,2026-01-29T14:56:13.334Z
-186.67570470466086,57.41999998688698,-161.50042768657647,2026-01-29T14:56:13.435Z
-186.67570470466086,57.7531999805212,-161.50042768657647,2026-01-29T14:56:13.487Z
-186.67570470466086,58.00133597911215,-161.50042768657647,2026-01-29T14:56:13.536Z
-186.67570470466086,58.166109260938214,-161.50042768657647,2026-01-29T14:56:13.587Z
-186.67570470466086,58.24918707874468,-161.50042768657647,2026-01-29T14:56:13.638Z
-186.67570470466086,58.17675927506424,-161.50042768657647,2026-01-29T14:56:13.740Z
-186.67570470466086,58.024424088213685,-161.50042768657647,2026-01-29T14:56:13.790Z
-186.67570470466086,57.7967356006687,-161.50042768657647,2026-01-29T14:56:13.843Z
-186.67570470466086,57.495200877005914,-161.50042768657647,2026-01-29T14:56:13.893Z
-186.67570470466086,57.121296840539195,-161.50042768657647,2026-01-29T14:56:13.944Z
-186.67570470466086,57,-161.50042768657647,2026-01-29T14:56:13.996Z
-186.67570470466086,57.41999998688698,-161.50042768657647,2026-01-29T14:56:14.045Z
-186.67570470466086,57.7531999805212,-161.50042768657647,2026-01-29T14:56:14.096Z
-186.67570470466086,58.00133597911215,-161.50042768657647,2026-01-29T14:56:14.147Z
-186.67570470466086,58.166109260938214,-161.50042768657647,2026-01-29T14:56:14.197Z
-186.67570470466086,58.24918707874468,-161.50042768657647,2026-01-29T14:56:14.248Z
-186.67570470466086,58.17675927506424,-161.50042768657647,2026-01-29T14:56:14.349Z
-186.67570470466086,58.024424088213685,-161.50042768657647,2026-01-29T14:56:14.400Z
-186.67570470466086,57.7967356006687,-161.50042768657647,2026-01-29T14:56:14.451Z
-186.67570470466086,57.495200877005914,-161.50042768657647,2026-01-29T14:56:14.502Z
-186.67570470466086,57.121296840539195,-161.50042768657647,2026-01-29T14:56:14.503Z
-186.67570470466086,57,-161.50042768657647,2026-01-29T14:56:14.554Z
-186.67570470466086,57.41999998688698,-161.50042768657647,2026-01-29T14:56:14.603Z
-186.67570470466086,57.7531999805212,-161.50042768657647,2026-01-29T14:56:14.655Z
-186.67570470466086,58.00133597911215,-161.50042768657647,2026-01-29T14:56:14.705Z
-186.67570470466086,58.166109260938214,-161.50042768657647,2026-01-29T14:56:14.756Z
-186.67570470466086,58.24918707874468,-161.50042768657647,2026-01-29T14:56:14.806Z
-186.67570470466086,58.17675927506424,-161.50042768657647,2026-01-29T14:56:14.907Z
-186.67570470466086,58.024424088213685,-161.50042768657647,2026-01-29T14:56:14.958Z
-186.67570470466086,57.7967356006687,-161.50042768657647,2026-01-29T14:56:15.009Z
-186.67570470466086,57.495200877005914,-161.50042768657647,2026-01-29T14:56:15.060Z
-186.67570470466086,57.121296840539195,-161.50042768657647,2026-01-29T14:56:15.110Z
-186.67570470466086,57,-161.50042768657647,2026-01-29T14:56:15.161Z
-186.67570470466086,57.41999998688698,-161.50042768657647,2026-01-29T14:56:15.212Z
-186.67570470466086,57.7531999805212,-161.50042768657647,2026-01-29T14:56:15.263Z
-186.67570470466086,58.00133597911215,-161.50042768657647,2026-01-29T14:56:15.313Z
-186.67570470466086,58.166109260938214,-161.50042768657647,2026-01-29T14:56:15.365Z
-186.67570470466086,58.24918707874468,-161.50042768657647,2026-01-29T14:56:15.415Z
-186.67570470466086,58.17675927506424,-161.50042768657647,2026-01-29T14:56:15.517Z
-186.67570470466086,58.024424088213685,-161.50042768657647,2026-01-29T14:56:15.568Z
-186.67570470466086,57.7967356006687,-161.50042768657647,2026-01-29T14:56:15.619Z
-186.67570470466086,57.495200877005914,-161.50042768657647,2026-01-29T14:56:15.670Z
-186.67570470466086,57.121296840539195,-161.50042768657647,2026-01-29T14:56:15.721Z
-186.67570470466086,57,-161.50042768657647,2026-01-29T14:56:15.772Z
-186.67570470466086,57.41999998688698,-161.50042768657647,2026-01-29T14:56:15.823Z
-186.67570470466086,57.7531999805212,-161.50042768657647,2026-01-29T14:56:15.874Z
-186.67570470466086,58.00133597911215,-161.50042768657647,2026-01-29T14:56:15.926Z
-186.67570470466086,58.166109260938214,-161.50042768657647,2026-01-29T14:56:15.976Z
-186.67570470466086,58.24918707874468,-161.50042768657647,2026-01-29T14:56:16.026Z
-186.67570470466086,58.17675927506424,-161.50042768657647,2026-01-29T14:56:16.128Z
-186.67570470466086,58.024424088213685,-161.50042768657647,2026-01-29T14:56:16.180Z
-186.67570470466086,57.7967356006687,-161.50042768657647,2026-01-29T14:56:16.231Z
-186.67570470466086,57.495200877005914,-161.50042768657647,2026-01-29T14:56:16.282Z
-186.67570470466086,57.121296840539195,-161.50042768657647,2026-01-29T14:56:16.333Z
-186.67570470466086,57,-161.50042768657647,2026-01-29T14:56:16.384Z
-186.67570470466086,57.41999998688698,-161.50042768657647,2026-01-29T14:56:16.435Z
-186.67570470466086,57.7531999805212,-161.50042768657647,2026-01-29T14:56:16.486Z
-186.67570470466086,58.00133597911215,-161.50042768657647,2026-01-29T14:56:16.537Z
-186.67570470466086,58.166109260938214,-161.50042768657647,2026-01-29T14:56:16.588Z
-186.67570470466086,58.24918707874468,-161.50042768657647,2026-01-29T14:56:16.639Z
-186.67570470466086,58.17675927506424,-161.50042768657647,2026-01-29T14:56:16.740Z
-186.67570470466086,58.024424088213685,-161.50042768657647,2026-01-29T14:56:16.792Z
-186.67570470466086,57.7967356006687,-161.50042768657647,2026-01-29T14:56:16.843Z
-186.67570470466086,57.495200877005914,-161.50042768657647,2026-01-29T14:56:16.894Z
-186.67570470466086,57.121296840539195,-161.50042768657647,2026-01-29T14:56:16.945Z
-186.67570470466086,57,-161.50042768657647,2026-01-29T14:56:16.996Z
-186.67570470466086,57.41999998688698,-161.50042768657647,2026-01-29T14:56:17.048Z
-186.67570470466086,57.7531999805212,-161.50042768657647,2026-01-29T14:56:17.099Z
-186.67570470466086,58.00133597911215,-161.50042768657647,2026-01-29T14:56:17.150Z
-186.67570470466086,58.166109260938214,-161.50042768657647,2026-01-29T14:56:17.202Z
-186.67570470466086,58.24918707874468,-161.50042768657647,2026-01-29T14:56:17.202Z
-186.67570470466086,58.17675927506424,-161.50042768657647,2026-01-29T14:56:17.303Z
-186.67570470466086,58.024424088213685,-161.50042768657647,2026-01-29T14:56:17.355Z
-186.67570470466086,57.7967356006687,-161.50042768657647,2026-01-29T14:56:17.406Z
-186.67570470466086,57.495200877005914,-161.50042768657647,2026-01-29T14:56:17.457Z
-186.67570470466086,57.121296840539195,-161.50042768657647,2026-01-29T14:56:17.508Z
-186.67570470466086,57,-161.50042768657647,2026-01-29T14:56:17.559Z
-186.67570470466086,57.41999998688698,-161.50042768657647,2026-01-29T14:56:17.611Z
-186.67570470466086,57.7531999805212,-161.50042768657647,2026-01-29T14:56:17.661Z
-186.67570470466086,58.00133597911215,-161.50042768657647,2026-01-29T14:56:17.712Z
-186.67570470466086,58.166109260938214,-161.50042768657647,2026-01-29T14:56:17.762Z
-186.67570470466086,58.24918707874468,-161.50042768657647,2026-01-29T14:56:17.813Z
-186.67570470466086,58.17675927506424,-161.50042768657647,2026-01-29T14:56:17.915Z
-186.67570470466086,58.024424088213685,-161.50042768657647,2026-01-29T14:56:17.966Z
-186.67570470466086,57.7967356006687,-161.50042768657647,2026-01-29T14:56:18.017Z
-186.67570470466086,57.495200877005914,-161.50042768657647,2026-01-29T14:56:18.068Z
-186.67570470466086,57.121296840539195,-161.50042768657647,2026-01-29T14:56:18.119Z
-186.67570470466086,57,-161.50042768657647,2026-01-29T14:56:18.170Z
-186.67570470466086,57.41999998688698,-161.50042768657647,2026-01-29T14:56:18.271Z
-186.67570470466086,57.7531999805212,-161.50042768657647,2026-01-29T14:56:18.349Z
-186.67570470466086,58.00133597911215,-161.50042768657647,2026-01-29T14:56:18.371Z
-186.67570470466086,58.166109260938214,-161.50042768657647,2026-01-29T14:56:18.450Z
-186.67570470466086,58.24918707874468,-161.50042768657647,2026-01-29T14:56:18.473Z
-186.67570470466086,58.17675927506424,-161.50042768657647,2026-01-29T14:56:18.574Z
-186.67570470466086,58.024424088213685,-161.50042768657647,2026-01-29T14:56:18.625Z
-186.67570470466086,58.41999998688698,-161.50042768657647,2026-01-29T14:56:18.726Z
-186.67570470466086,58.7531999805212,-161.50042768657647,2026-01-29T14:56:18.777Z
-186.67570470466086,59.00133597911215,-161.50042768657647,2026-01-29T14:56:18.829Z
-186.67570470466086,59.166109260938214,-161.50042768657647,2026-01-29T14:56:18.879Z
-186.67570470466086,59.24918707874468,-161.50042768657647,2026-01-29T14:56:18.930Z
-186.67570470466086,59.17675927506424,-161.50042768657647,2026-01-29T14:56:19.033Z
-186.67570470466086,59.024424088213685,-161.50042768657647,2026-01-29T14:56:19.084Z
-186.67570470466086,58.7967356006687,-161.50042768657647,2026-01-29T14:56:19.135Z
-186.67570470466086,58.495200877005914,-161.50042768657647,2026-01-29T14:56:19.186Z
-186.67570470466086,58.121296840539195,-161.50042768657647,2026-01-29T14:56:19.238Z
-186.67570470466086,58,-161.50042768657647,2026-01-29T14:56:19.289Z
-186.67570470466086,58.41999998688698,-161.50042768657647,2026-01-29T14:56:19.341Z
-186.67570470466086,58.7531999805212,-161.50042768657647,2026-01-29T14:56:19.392Z
-186.67570470466086,59.00133597911215,-161.50042768657647,2026-01-29T14:56:19.443Z
-186.67570470466086,59.166109260938214,-161.50042768657647,2026-01-29T14:56:19.493Z
-186.67570470466086,59.24918707874468,-161.50042768657647,2026-01-29T14:56:19.544Z
-186.67570470466086,59.17675927506424,-161.50042768657647,2026-01-29T14:56:19.647Z
-186.67570470466086,59.024424088213685,-161.50042768657647,2026-01-29T14:56:19.698Z
-186.67570470466086,58.7967356006687,-161.50042768657647,2026-01-29T14:56:19.750Z
-186.67570470466086,58.495200877005914,-161.50042768657647,2026-01-29T14:56:19.801Z
-186.67570470466086,58.121296840539195,-161.50042768657647,2026-01-29T14:56:19.851Z
-186.67570470466086,58,-161.50042768657647,2026-01-29T14:56:19.901Z
-186.67570470466086,58.41999998688698,-161.50042768657647,2026-01-29T14:56:19.902Z
-186.67570470466086,58.7531999805212,-161.50042768657647,2026-01-29T14:56:19.952Z
-186.67570470466086,59.00133597911215,-161.50042768657647,2026-01-29T14:56:20.003Z
-186.67570470466086,59.166109260938214,-161.50042768657647,2026-01-29T14:56:20.054Z
-186.67570470466086,59.24918707874468,-161.50042768657647,2026-01-29T14:56:20.105Z
-186.67570470466086,59.17675927506424,-161.50042768657647,2026-01-29T14:56:20.206Z
-186.67570470466086,59.024424088213685,-161.50042768657647,2026-01-29T14:56:20.256Z
-186.67570470466086,58.7967356006687,-161.50042768657647,2026-01-29T14:56:20.307Z
-186.67570470466086,58.495200877005914,-161.50042768657647,2026-01-29T14:56:20.357Z
-186.67570470466086,58.121296840539195,-161.50042768657647,2026-01-29T14:56:20.407Z
-186.67570470466086,58,-161.50042768657647,2026-01-29T14:56:20.459Z
-186.67570470466086,58.41999998688698,-161.50042768657647,2026-01-29T14:56:20.508Z
-186.67570470466086,58.7531999805212,-161.50042768657647,2026-01-29T14:56:20.559Z
-186.67570470466086,59.00133597911215,-161.50042768657647,2026-01-29T14:56:20.609Z
-186.67570470466086,59.166109260938214,-161.50042768657647,2026-01-29T14:56:20.660Z
-186.67570470466086,59.24918707874468,-161.50042768657647,2026-01-29T14:56:20.710Z
-186.67570470466086,59.17675927506424,-161.50042768657647,2026-01-29T14:56:20.812Z
-186.67570470466086,59.024424088213685,-161.50042768657647,2026-01-29T14:56:20.862Z
-186.67570470466086,58.7967356006687,-161.50042768657647,2026-01-29T14:56:20.913Z
-186.67570470466086,58.495200877005914,-161.50042768657647,2026-01-29T14:56:20.965Z
-186.67570470466086,58.121296840539195,-161.50042768657647,2026-01-29T14:56:21.015Z
-186.67570470466086,58,-161.50042768657647,2026-01-29T14:56:21.066Z
-186.67570470466086,58.41999998688698,-161.50042768657647,2026-01-29T14:56:21.118Z
-186.67570470466086,58.7531999805212,-161.50042768657647,2026-01-29T14:56:21.168Z
-186.67570470466086,59.00133597911215,-161.50042768657647,2026-01-29T14:56:21.220Z
-186.67570470466086,59.166109260938214,-161.50042768657647,2026-01-29T14:56:21.270Z
-186.67570470466086,59.24918707874468,-161.50042768657647,2026-01-29T14:56:21.321Z
-186.67570470466086,59.17675927506424,-161.50042768657647,2026-01-29T14:56:21.423Z
-186.67570470466086,59.024424088213685,-161.50042768657647,2026-01-29T14:56:21.474Z
-186.67570470466086,58.7967356006687,-161.50042768657647,2026-01-29T14:56:21.525Z
-186.67570470466086,58.495200877005914,-161.50042768657647,2026-01-29T14:56:21.576Z
-186.67570470466086,58.121296840539195,-161.50042768657647,2026-01-29T14:56:21.627Z
-186.67570470466086,58,-161.50042768657647,2026-01-29T14:56:21.679Z
-186.67570470466086,58.41999998688698,-161.50042768657647,2026-01-29T14:56:21.729Z
-186.67570470466086,58.7531999805212,-161.50042768657647,2026-01-29T14:56:21.780Z
-186.67570470466086,59.00133597911215,-161.50042768657647,2026-01-29T14:56:21.831Z
-186.67570470466086,59.166109260938214,-161.50042768657647,2026-01-29T14:56:21.882Z
-186.67570470466086,59.24918707874468,-161.50042768657647,2026-01-29T14:56:21.934Z
-186.67570470466086,59.17675927506424,-161.50042768657647,2026-01-29T14:56:22.035Z
-186.67570470466086,59.024424088213685,-161.50042768657647,2026-01-29T14:56:22.086Z
-186.67570470466086,58.7967356006687,-161.50042768657647,2026-01-29T14:56:22.137Z
-186.67570470466086,58.495200877005914,-161.50042768657647,2026-01-29T14:56:22.188Z
-186.67570470466086,58.121296840539195,-161.50042768657647,2026-01-29T14:56:22.239Z
-186.67570470466086,58,-161.50042768657647,2026-01-29T14:56:22.289Z
-186.67570470466086,58.41999998688698,-161.50042768657647,2026-01-29T14:56:22.340Z
-186.67570470466086,58.7531999805212,-161.50042768657647,2026-01-29T14:56:22.391Z
-186.67570470466086,59.00133597911215,-161.50042768657647,2026-01-29T14:56:22.443Z
-186.67570470466086,59.166109260938214,-161.50042768657647,2026-01-29T14:56:22.494Z
-186.67570470466086,59.24918707874468,-161.50042768657647,2026-01-29T14:56:22.545Z
-186.67570470466086,59.17675927506424,-161.50042768657647,2026-01-29T14:56:22.647Z
-186.67570470466086,59.024424088213685,-161.50042768657647,2026-01-29T14:56:22.698Z
-186.67570470466086,58.7967356006687,-161.50042768657647,2026-01-29T14:56:22.748Z
-186.67570470466086,58.495200877005914,-161.50042768657647,2026-01-29T14:56:22.800Z
-186.67570470466086,58.121296840539195,-161.50042768657647,2026-01-29T14:56:22.851Z
-186.67570470466086,58,-161.50042768657647,2026-01-29T14:56:22.902Z
-186.67570470466086,58.41999998688698,-161.50042768657647,2026-01-29T14:56:22.903Z
-186.67570470466086,58.7531999805212,-161.50042768657647,2026-01-29T14:56:22.954Z
-186.67570470466086,59.00133597911215,-161.50042768657647,2026-01-29T14:56:23.004Z
-186.67570470466086,59.166109260938214,-161.50042768657647,2026-01-29T14:56:23.055Z
-186.67570470466086,59.24918707874468,-161.50042768657647,2026-01-29T14:56:23.105Z
-186.67570470466086,59.17675927506424,-161.50042768657647,2026-01-29T14:56:23.205Z
-186.67570470466086,59.024424088213685,-161.50042768657647,2026-01-29T14:56:23.256Z
-186.67570470466086,58.7967356006687,-161.50042768657647,2026-01-29T14:56:23.306Z
-186.67570470466086,58.495200877005914,-161.50042768657647,2026-01-29T14:56:23.355Z
-186.67570470466086,58.121296840539195,-161.50042768657647,2026-01-29T14:56:23.405Z
-186.67570470466086,58,-161.50042768657647,2026-01-29T14:56:23.455Z
-186.67570470466086,58.41999998688698,-161.50042768657647,2026-01-29T14:56:23.555Z
-186.67570470466086,58.7531999805212,-161.50042768657647,2026-01-29T14:56:23.606Z
-186.67570470466086,59.00133597911215,-161.50042768657647,2026-01-29T14:56:23.656Z
-186.67570470466086,59.166109260938214,-161.50042768657647,2026-01-29T14:56:23.705Z
-186.67570470466086,59.24918707874468,-161.50042768657647,2026-01-29T14:56:23.755Z
-186.67570470466086,59.17675927506424,-161.50042768657647,2026-01-29T14:56:23.856Z
-186.67570470466086,59.024424088213685,-161.50042768657647,2026-01-29T14:56:23.906Z
-186.67570470466086,58.7967356006687,-161.50042768657647,2026-01-29T14:56:23.957Z
